"dataset","dataset_label","replicate","scenario","method","taxon","p_value","native_p_value","available","status","reason"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Anaerostipes",0.83849352838514,0.83849352838514,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Bacteroides",0.566443411499786,0.566443411499786,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Barnesiella",0.619634167862922,0.619634167862922,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Bifidobacterium",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Blautia",0.171417504348543,0.171417504348543,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Collinsella",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Dorea",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Eggerthella",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Enterococcus",0.281394202176742,0.281394202176742,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Erysipelatoclostridium",0.608964499649173,0.608964499649173,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Escherichia",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Eubacterium",0.410773606013279,0.410773606013279,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Faecalibacterium",0.506228785578061,0.506228785578061,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Flavonifractor",0.957502186867961,0.957502186867961,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Fusicatenibacter",0.593684191985588,0.593684191985588,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Haemophilus",0.239666523746718,0.239666523746718,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Klebsiella",0.571628101168487,0.571628101168487,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Lachnospira",0.920454765416543,0.920454765416543,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Lachnospiraceae_unclassified",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Lactococcus",0.381572869511543,0.381572869511543,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Mediterraneibacter",0.317847796388268,0.317847796388268,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Parabacteroides",0.638169949644722,0.638169949644722,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Phocaeicola",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Prevotella",0.952091001607151,0.952091001607151,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Roseburia",1,1,TRUE,"available","available"
"VatanenT_2016","Vatanen 2016",2,"balanced","DASRA","Ruminococcus",1,1,TRUE,"available","available"
