"dataset","taxon","method","family","component","reference_group","comparison_group","model_formula","available","reason","p_value","p_value_unfiltered","p_for_bh","q_value","native_q_value","significant","estimate","statistic","effect_definition","components_used","sensitivity_passed"
"qiita_1939_pediatric_crohn","Acinetobacter","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0162448689666656,0.0162448689666656,0.0162448689666656,0.0459188296124413,0.116509401630128,TRUE,-0.645506386902804,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Actinobacillus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.000102464069932896,0.000102464069932896,0.000102464069932896,0.00098738103753518,0.00251853713922017,TRUE,1.11913603138737,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Actinomyces","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00021476606137312,0.00021476606137312,0.00021476606137312,0.00168631129670746,0.00428521458928013,TRUE,1.09780993156113,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Adlercreutzia","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00169650406466822,0.00169650406466822,0.00169650406466822,0.0083641595746433,0.0206997906019949,TRUE,-1.29608357273926,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Aggregatibacter","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",1.21676227437619e-07,1.21676227437619e-07,1.21676227437619e-07,6.44884005419383e-06,2.29292090815781e-05,TRUE,1.92872589649845,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Akkermansia","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.888747498931834,0.888747498931834,0.888747498931834,0.934712030724579,0.964273329032808,FALSE,0.0394587274340057,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Alistipes","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.802122589128061,0.802122589128061,0.802122589128061,0.867601984158923,0.931647641325648,FALSE,0.0843293019500728,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Alkalimonas","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.21575354959752,0.21575354959752,0.21575354959752,0.315446569066719,0.534186890682328,FALSE,0.495725636206088,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Allobaculum","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.824611799582299,0.824611799582299,0.824611799582299,0.887399500058109,0.940568774865463,FALSE,-0.107766374906674,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Allofustis","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0137030075993386,0.0137030075993386,0.0137030075993386,0.0415005373008541,0.104686040038191,TRUE,1.99701192834646,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Anaerococcus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.395879316994161,0.395879316994161,0.395879316994161,0.514885982839032,0.708421627089683,FALSE,0.279641853805562,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Anaerostipes","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.000129846189259572,0.000129846189259572,0.000129846189259572,0.00114697467179289,0.00289762022347677,TRUE,-1.11928978762379,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Anaerotruncus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.227197946101093,0.227197946101093,0.227197946101093,0.325445706577242,0.550402550703505,FALSE,0.382245760939796,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Atopobium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",5.60959425120786e-09,5.60959425120786e-09,5.60959425120786e-09,7.71133872144716e-07,1.76259170775935e-06,TRUE,1.85445979752204,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Bacillus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0182576933825794,0.0182576933825794,0.0182576933825794,0.0491698455363558,0.126838132159089,TRUE,0.852448975186964,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Bacteroides","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",FALSE,"Model fitting failed because all logistic responses were identical",,,1,1,,FALSE,,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Bifidobacterium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.892725610004376,0.892725610004376,0.892725610004376,0.934712030724579,0.964475927997603,FALSE,0.0451672005048729,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Bilophila","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0646166797637462,0.0646166797637462,0.0646166797637462,0.12231014383852,0.280281045727145,FALSE,-0.674708038098675,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Blautia","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.425710366322533,0.425710366322533,0.425710366322533,0.546245001714017,0.727827400486912,FALSE,-0.604031613259337,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Bulleidia","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",2.46261815473153e-05,2.46261815473153e-05,2.46261815473153e-05,0.000290041693779492,0.000803023209836723,TRUE,1.50758757331818,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Burkholderia","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",1.58034085198085e-05,1.58034085198085e-05,1.58034085198085e-05,0.00023829986610611,0.000582664801078155,TRUE,1.56776051952788,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Butyricimonas","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.327207181634631,0.327207181634631,0.327207181634631,0.441833901315553,0.653177576830731,FALSE,-0.283628992440549,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Butyrivibrio","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.916147368482598,0.916147368482598,0.916147368482598,0.947430449357614,0.96690871206101,FALSE,-0.0305945740219647,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Campylobacter","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00103623535365019,0.00103623535365019,0.00103623535365019,0.00563286910189336,0.0144155572690805,TRUE,0.957706198457304,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Candidatus Portiera","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0294116780542747,0.0294116780542747,0.0294116780542747,0.0670459757796371,0.173202104097396,FALSE,1.77402598397266,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Capnocytophaga","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",2.46280609667442e-07,2.46280609667442e-07,2.46280609667442e-07,8.70191487491628e-06,3.15585333296552e-05,TRUE,2.30464572692124,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Cardiobacterium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0150804675375027,0.0150804675375027,0.0150804675375027,0.0445650754693788,0.111472424515455,TRUE,1.69511739787312,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Catenibacterium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.514260483181028,0.514260483181028,0.514260483181028,0.622989842482159,0.774779247898231,FALSE,-0.22177888470482,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Catonella","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00128604644783303,0.00128604644783303,0.00128604644783303,0.00664980114489275,0.0167779598117294,TRUE,1.49956560978957,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","cc_115","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.206138620322979,0.206138620322979,0.206138620322979,0.306661313488605,0.521278666613618,FALSE,-0.688971841381519,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Chelonobacter","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00485390928332683,0.00485390928332683,0.00485390928332683,0.0174411655604286,0.0470413151115561,TRUE,2.26988478974619,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Christensenella","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.391193998114043,0.391193998114043,0.391193998114043,0.511932886420847,0.708421627089683,FALSE,-0.361177888599231,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Citrobacter","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.610205040003976,0.610205040003976,0.610205040003976,0.71078828835628,0.831919411452367,FALSE,0.199330063921296,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Cloacibacterium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.000243886970565247,0.000243886970565247,0.000243886970565247,0.00178289785378732,0.0047543942767662,TRUE,-1.78146388089207,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Clostridium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.528934989121885,0.528934989121885,0.528934989121885,0.62996751513393,0.786486194580282,FALSE,-0.238737066336903,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Collimonas","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.734917364184609,0.734917364184609,0.734917364184609,0.811471256287173,0.892761742529355,FALSE,-0.152661062804518,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Collinsella","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.350659505167404,0.350659505167404,0.350659505167404,0.470505158832213,0.675049399278,FALSE,-0.252463614025767,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Comamonas","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.78183446795907,0.78183446795907,0.78183446795907,0.849994395934989,0.9193282921178,FALSE,-0.0837949426083076,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Conchiformibius","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00398423457701173,0.00398423457701173,0.00398423457701173,0.0148185566723945,0.0397485990741876,TRUE,1.51940315318674,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Coprobacillus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00194878201237902,0.00194878201237902,0.00194878201237902,0.00918092859165227,0.0229677601248254,TRUE,-0.986373353901855,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Coprococcus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.255735057658464,0.255735057658464,0.255735057658464,0.356683106734173,0.586117105119939,FALSE,-0.957773179168746,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Corynebacterium","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0197676489795545,0.0197676489795545,0.0197676489795545,0.0504354100753477,0.132938316034573,FALSE,0.626845555260813,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Cytophaga","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.184886904701326,0.184886904701326,0.184886904701326,0.279971598547722,0.48766437072076,FALSE,0.807550787824548,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Dermacoccus","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.0628941078419096,0.0628941078419096,0.0628941078419096,0.121018102447166,0.278507589816916,FALSE,1.11349179568672,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Desulfovibrio","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.948878497220945,0.948878497220945,0.948878497220945,0.976515735004079,0.980681250022378,FALSE,0.0171722751444542,,"change in log odds of observed presence for the comparison group","",
"qiita_1939_pediatric_crohn","Dialister","MaAsLin3 prevalence","MaAsLin3","prevalence","Control","Crohn","age_z + sex + log_library_size_z + group",TRUE,"Available",0.00207858687563333,0.00207858687563333,0.00207858687563333,0.00957957429639708,0.0235018889404942,TRUE,1.14185658295276,,"change in log odds of observed presence for the comparison group","",
