"design","allocation_id","depth","target_library_size","median_library_size","taxon","target_set","method","component","available","reason","p_value","estimate","q_value","significant","d6300_comparison_cells"
"nonnull",43,"500",500,500,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.020286516077063,,0.0247946307608548,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0202865160770545,,0.0247946307608548,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.020286516077063,,0.0247946307608548,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.020286516077063,,0.0247946307608548,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.179904655025001,,0.197895120527501,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.0134018712951545,,0.0247946307608548,TRUE,"2;7;9;16"
"nonnull",43,"500",500,500,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.478961829107485,,0.478961829107485,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.664343865180789,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.828576070148893,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.00717431717630779,,0.0789174889393857,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.88021808964809,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.683218070774384,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.654585596671096,,0.999999999999996,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.0699077218886037,,0.256328313591547,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.0948770500597825,,0.260911887664402,FALSE,"2;7;9;16"
"nonnull",43,"500",500,500,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.0319728174464016,,0.175850495955209,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773498103986,2.8284271247467,0.0128637711978596,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0320665042687942,2.14358062895742,0.044091443369592,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773491628051,2.82842712917809,0.0128637711978596,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00129175872672292,3.21780440857509,0.0128637711978596,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0129330647521231,2.4856071476877,0.0203233874676221,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.012468090481705,2.49861152347786,0.0203233874676221,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467773491659534,2.82842712915655,0.0128637711978596,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0124766930360769,2.49836705780874,0.0203233874676221,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.390602500030559,-0.858525239008447,0.429662750033615,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","SACAT structural absence","structural absence",TRUE,"available",0.274155345282997,-1.09354326169686,0.335078755345885,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","SACAT structural absence","structural absence",FALSE,"structural_absence_persistent_boundary",1,,1,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.57245060300333,0.187596186022705,0.629695663303663,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0895146085917393,-0.827175580721815,0.317488387726648,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.420877929405448,0.258426733308326,0.557231335773828,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0466629520260947,0.538740558619857,0.256646236143521,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.20178033799193,-0.552266774414947,0.317488387726648,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","SACAT present-conditional abundance","abundance",FALSE,"conditional_present_information_nonpositive",1,,1,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.455916547451314,0.226847130120801,0.557231335773828,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.202038064916957,-0.548806641512006,0.317488387726648,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.16093728713748,1.04666837168879,0.317488387726648,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.16837521168793,1.18095760979938,0.317488387726648,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","SACAT present-conditional abundance","abundance",TRUE,"available",0.0276098505065897,2.04773707862527,0.256646236143521,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330205,-1.85153895165729,0.0305937113158065,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0497006353021827,-1.40521768631872,0.06074522092489,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330205,-1.85153895165729,0.0305937113158065,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.00467333423819462,-2.17566133300221,0.0305937113158065,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872441,-1.62334265812401,0.0381723833656693,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872439,-1.62334265812402,0.0381723833656693,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0111249859330205,-1.85153895165729,0.0305937113158065,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0242915166872441,-1.62334265812401,0.0381723833656693,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.184828080084963,0.913429671315845,0.20331088809346,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.0376771319889342,1.71064267644273,0.0518060564847845,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","MaAsLin3 prevalence","prevalence",TRUE,"available",0.674664847803982,0.355992830957378,0.674664847803982,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.856092988303066,0.109108002618894,0.978867679347499,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0374567003416275,-1.60634653512436,0.412023703757903,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.976315453544129,0.178249309960925,0.978867679347499,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.328109794739504,1.06598952430721,0.51560110601922,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.236327441979213,-0.83949055780275,0.452095003960277,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.907957036346046,0.141221991532469,0.978867679347499,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.978867679347499,0.206127532261181,0.978867679347499,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","MaAsLin3 abundance","abundance",TRUE,"available",0.150609699392874,-1.05935860969415,0.452095003960277,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.213422837092231,1.20666013824784,0.452095003960277,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.246597274887424,1.54697647810609,0.452095003960277,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","MaAsLin3 abundance","abundance",TRUE,"available",0.0937202245575888,2.15815642109097,0.452095003960277,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0445072494181449,,0.0543977492888437,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00258596474192885,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.0202865160770542,,0.0318788109782419,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.020286516077063,,0.0318788109782419,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.00837478428289895,,0.0230306567779721,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ prevalence","prevalence",TRUE,"available",0.020286516077063,,0.0318788109782419,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.183157621582188,,0.201473383740406,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.0252520145996902,,0.034721520074574,TRUE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ prevalence","prevalence",TRUE,"available",0.660758275653258,,0.660758275653258,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Bacillus_subtilis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.603881976991713,,0.947596053219491,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Enterococcus_faecalis","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0904982955461411,,0.316307289983443,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Escherichia_coli","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999996,,0.999999999999998,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Lactobacillus_fermentum","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.0227903548360031,,0.250693903196034,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Listeria_monocytogenes","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.242850098306093,,0.534270216273404,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Pseudomonas_aeruginosa","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.115020832721252,,0.316307289983443,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Salmonella_enterica","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.999999999999998,,0.999999999999998,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Staphylococcus_aureus","Structural targets","ZINQ abundance","abundance",TRUE,"available",0.723023344335362,,0.947596053219491,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Allobacillus_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.775305861725038,,0.947596053219491,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Imtechella_halotolerans","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.324083654392518,,0.594153366386283,FALSE,"2;7;9;16"
"nonnull",43,"250",250,250,"Truepera_radiovictrix","Abundance targets","ZINQ abundance","abundance",TRUE,"available",0.0606582819360458,,0.316307289983443,FALSE,"2;7;9;16"
"nonnull",43,"100",100,100,"Bacillus_subtilis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467767964626716,2.82843091124984,0.0104930922330605,TRUE,"2;7;9;16"
"nonnull",43,"100",100,100,"Enterococcus_faecalis","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.0321137237294551,2.14299221203364,0.0441563701280008,TRUE,"2;7;9;16"
"nonnull",43,"100",100,100,"Escherichia_coli","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00467770788074703,2.82842897918756,0.0104930922330605,TRUE,"2;7;9;16"
"nonnull",43,"100",100,100,"Lactobacillus_fermentum","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00450529103563627,2.84042893161351,0.0104930922330605,TRUE,"2;7;9;16"
"nonnull",43,"100",100,100,"Listeria_monocytogenes","Structural targets","SACAT structural absence","structural absence",TRUE,"available",0.00476958737866386,2.82219696624962,0.0104930922330605,TRUE,"2;7;9;16"
