samples_per_group,signal_taxa_percent,covariate_structure,target_abundance_difference,method,measure,replications,estimate,monte_carlo_sd,monte_carlo_se,interval_lower,interval_upper
120,40,Unconfounded,0.2,metagenomeSeq,Empirical false discovery rate,100,0.126206349206349,0.188650519626691,0.0188650519626691,0.0892308473595177,0.163181851053181
120,40,Unconfounded,0.2,SACAT,Empirical false discovery rate,100,0.024,0.112592897173077,0.0112592897173077,0.00193179215407685,0.0460682078459232
120,40,Unconfounded,0.2,LinDA,Empirical false discovery rate,100,0.0558333333333333,0.209903176332192,0.0209903176332192,0.0146923107722236,0.096974355894443
120,40,Unconfounded,0.2,ZINQ,Empirical false discovery rate,100,0.02,0.101282461091759,0.0101282461091759,0.00014863762601532,0.0398513623739847
120,40,Unconfounded,0.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.3,edgeR,Empirical false discovery rate,100,0.007,0.0402140736207079,0.00402140736207079,0,0.0148819584296588
120,40,Unconfounded,0.3,DESeq2,Empirical false discovery rate,100,0.0199166666666667,0.108652695544833,0.0108652695544833,0,0.041212594993454
120,40,Unconfounded,0.3,corncob,Empirical false discovery rate,100,0.0394209956709957,0.076064861815202,0.0076064861815202,0.0245122827552161,0.0543297085867753
120,40,Unconfounded,0.3,MaAsLin 3,Empirical false discovery rate,100,0.0154218697968698,0.0399392787813323,0.00399392787813323,0.00759377115572867,0.0232499684380109
120,40,Unconfounded,0.3,metagenomeSeq,Empirical false discovery rate,100,0.0713007089659566,0.069684566996605,0.0069684566996605,0.0576425338346221,0.0849588840972912
120,40,Unconfounded,0.3,SACAT,Empirical false discovery rate,100,0.0272749472749473,0.0525019461703784,0.00525019461703784,0.0169845658255531,0.0375653287243414
120,40,Unconfounded,0.3,LinDA,Empirical false discovery rate,100,0.0475952380952381,0.146766102843471,0.0146766102843471,0.0188290819379177,0.0763613942525585
120,40,Unconfounded,0.3,ZINQ,Empirical false discovery rate,100,0.0301893661893662,0.0827067927331705,0.00827067927331704,0.0139788348136648,0.0463998975650676
120,40,Unconfounded,0.3,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.4,edgeR,Empirical false discovery rate,100,0.0134874847374847,0.0419918819003112,0.00419918819003112,0.00525707588502374,0.0217178935899457
120,40,Unconfounded,0.4,DESeq2,Empirical false discovery rate,100,0.0143727661227661,0.0392973062886036,0.00392973062886036,0.00667049409019981,0.0220750381553324
120,40,Unconfounded,0.4,corncob,Empirical false discovery rate,100,0.0327410791822557,0.0437791371734985,0.00437791371734985,0.02416036829625,0.0413217900682614
120,40,Unconfounded,0.4,MaAsLin 3,Empirical false discovery rate,100,0.0192762888556232,0.0337880025557945,0.00337880025557945,0.0126538403546875,0.0258987373565589
120,40,Unconfounded,0.4,metagenomeSeq,Empirical false discovery rate,100,0.0775581772477384,0.053937882324528,0.0053937882324528,0.0669863523121309,0.0881300021833459
120,40,Unconfounded,0.4,SACAT,Empirical false discovery rate,100,0.0312435115194403,0.041625661128028,0.0041625661128028,0.0230848819383468,0.0394021411005338
120,40,Unconfounded,0.4,LinDA,Empirical false discovery rate,100,0.0529332611832612,0.14271240119218,0.014271240119218,0.0249616305495938,0.0809048918169285
120,40,Unconfounded,0.4,ZINQ,Empirical false discovery rate,100,0.0389673320315735,0.0528607971833864,0.00528607971833864,0.0286066157836298,0.0493280482795172
120,40,Unconfounded,0.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.5,edgeR,Empirical false discovery rate,100,0.0124331428375546,0.0310423279497164,0.00310423279497164,0.0063488465594102,0.018517439115699
120,40,Unconfounded,0.5,DESeq2,Empirical false discovery rate,100,0.015722871684559,0.0284910494151148,0.00284910494151148,0.0101386259991965,0.0213071173699215
120,40,Unconfounded,0.5,corncob,Empirical false discovery rate,100,0.0346576964916748,0.0368409757628475,0.00368409757628475,0.0274368652421567,0.0418785277411929
120,40,Unconfounded,0.5,MaAsLin 3,Empirical false discovery rate,100,0.0124844307739045,0.0258264896087407,0.00258264896087407,0.00742243881059128,0.0175464227372176
120,40,Unconfounded,0.5,metagenomeSeq,Empirical false discovery rate,100,0.0734729618842891,0.0522726531989067,0.00522726531989067,0.0632275218573034,0.0837184019112748
120,40,Unconfounded,0.5,SACAT,Empirical false discovery rate,100,0.0270162255596365,0.0373454401343753,0.00373454401343753,0.019696519293299,0.0343359318259741
120,40,Unconfounded,0.5,LinDA,Empirical false discovery rate,100,0.0522510822510823,0.0961651253448729,0.00961651253448729,0.0334027176834872,0.0710994468186773
120,40,Unconfounded,0.5,ZINQ,Empirical false discovery rate,100,0.0276501347193062,0.0373920274260292,0.00373920274260292,0.0203212973438045,0.0349789720948079
120,40,Unconfounded,0.5,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.6,edgeR,Empirical false discovery rate,100,0.0184859773869062,0.0338601594796102,0.00338601594796102,0.0118493861289026,0.0251225686449098
120,40,Unconfounded,0.6,DESeq2,Empirical false discovery rate,100,0.0192313202793079,0.0308828525748482,0.00308828525748482,0.0131782811746376,0.0252843593839781
120,40,Unconfounded,0.6,corncob,Empirical false discovery rate,100,0.0372426281933618,0.0400393920480246,0.00400393920480246,0.029394907351949,0.0450903490347746
120,40,Unconfounded,0.6,MaAsLin 3,Empirical false discovery rate,100,0.0106868686868687,0.0246194372006992,0.00246194372006992,0.00586145899553165,0.0155122783782057
120,40,Unconfounded,0.6,metagenomeSeq,Empirical false discovery rate,100,0.0782283988153553,0.0594279081578662,0.00594279081578662,0.0665805288164136,0.0898762688142971
120,40,Unconfounded,0.6,SACAT,Empirical false discovery rate,100,0.0303706004140787,0.0388910723458513,0.00388910723458513,0.0227479502342918,0.0379932505938655
120,40,Unconfounded,0.6,LinDA,Empirical false discovery rate,100,0.0528039721716192,0.0621363296601034,0.00621363296601034,0.040625251558239,0.0649826927849995
120,40,Unconfounded,0.6,ZINQ,Empirical false discovery rate,100,0.0320639246337187,0.0388076571271717,0.00388076571271717,0.024457623836793,0.0396702254306443
120,40,Unconfounded,0.6,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.75,edgeR,Empirical false discovery rate,100,0.0200583980003485,0.0323919891234462,0.00323919891234462,0.013709568132153,0.0264072278685439
120,40,Unconfounded,0.75,DESeq2,Empirical false discovery rate,100,0.0186483402181343,0.03079107840586,0.003079107840586,0.0126132888505857,0.0246833915856828
120,40,Unconfounded,0.75,corncob,Empirical false discovery rate,100,0.0315134575569358,0.0376723029659238,0.00376723029659238,0.0241296861756148,0.0388972289382569
120,40,Unconfounded,0.75,MaAsLin 3,Empirical false discovery rate,100,0.0070995670995671,0.0181749454474272,0.00181749454474272,0.00353727779187137,0.0106618564072628
120,40,Unconfounded,0.75,metagenomeSeq,Empirical false discovery rate,100,0.0732781421477074,0.0518135998832638,0.00518135998832638,0.0631226765705877,0.0834336077248271
120,40,Unconfounded,0.75,SACAT,Empirical false discovery rate,100,0.0260524185958969,0.0338339025819446,0.00338339025819446,0.0194209736898357,0.032683863501958
120,40,Unconfounded,0.75,LinDA,Empirical false discovery rate,100,0.0383291970327574,0.0512491740979328,0.00512491740979328,0.0282843589095626,0.0483740351559522
120,40,Unconfounded,0.75,ZINQ,Empirical false discovery rate,100,0.0268805759457933,0.0366199195370315,0.00366199195370315,0.0197030717165352,0.0340580801750515
120,40,Unconfounded,0.75,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,0.9,edgeR,Empirical false discovery rate,100,0.0210220158238734,0.035347574428952,0.0035347574428952,0.0140938912357988,0.027950140411948
120,40,Unconfounded,0.9,DESeq2,Empirical false discovery rate,100,0.0137034632034632,0.0242881521950784,0.00242881521950784,0.00894298537322784,0.0184639410336986
120,40,Unconfounded,0.9,corncob,Empirical false discovery rate,100,0.0278411443628835,0.0349548651398749,0.00349548651398749,0.020989990795468,0.034692297930299
120,40,Unconfounded,0.9,MaAsLin 3,Empirical false discovery rate,100,0.00142857142857143,0.00816412419036978,0.000816412419036977,0,0.0030287397698839
120,40,Unconfounded,0.9,metagenomeSeq,Empirical false discovery rate,100,0.0905521869434913,0.0603717357713178,0.00603717357713178,0.078719326732313,0.10238504715467
120,40,Unconfounded,0.9,SACAT,Empirical false discovery rate,100,0.0278844344061735,0.0343763874516519,0.00343763874516519,0.0211466624656498,0.0346222063466973
120,40,Unconfounded,0.9,LinDA,Empirical false discovery rate,100,0.039686164497697,0.0422313464798205,0.00422313464798205,0.0314088205876522,0.0479635084077418
120,40,Unconfounded,0.9,ZINQ,Empirical false discovery rate,100,0.0280814041031432,0.0319729482589446,0.00319729482589446,0.0218147062443901,0.0343481019618964
120,40,Unconfounded,0.9,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,1.05,edgeR,Empirical false discovery rate,100,0.0301905186316951,0.0439188352629415,0.00439188352629415,0.0215824269201586,0.0387986103432316
120,40,Unconfounded,1.05,DESeq2,Empirical false discovery rate,100,0.0205922266139657,0.0301826248053067,0.00301826248053067,0.0146764321521256,0.0265080210758059
120,40,Unconfounded,1.05,corncob,Empirical false discovery rate,100,0.0382966309053266,0.0382454058620388,0.00382454058620388,0.0308005313563669,0.0457927304542862
120,40,Unconfounded,1.05,MaAsLin 3,Empirical false discovery rate,100,0.00281385281385281,0.0129267481004105,0.00129267481004105,0.000280210186172361,0.00534749544153327
120,40,Unconfounded,1.05,metagenomeSeq,Empirical false discovery rate,100,0.106254611732873,0.060132299846851,0.0060132299846851,0.0944686809628898,0.118040542502855
120,40,Unconfounded,1.05,SACAT,Empirical false discovery rate,100,0.0288048183700358,0.0345364498778218,0.00345364498778218,0.0220356741939827,0.0355739625460888
120,40,Unconfounded,1.05,LinDA,Empirical false discovery rate,100,0.0441510706598706,0.0542305978819021,0.00542305978819021,0.0335218734750178,0.0547802678447235
120,40,Unconfounded,1.05,ZINQ,Empirical false discovery rate,100,0.0291238471673254,0.0363387040898302,0.00363387040898302,0.0220014611657187,0.0362462331689321
120,40,Unconfounded,1.05,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,1.2,edgeR,Empirical false discovery rate,100,0.0340879158681016,0.0481401447550163,0.00481401447550163,0.0246524474961184,0.0435233842400848
120,40,Unconfounded,1.2,DESeq2,Empirical false discovery rate,100,0.0287558817993601,0.0352583972687489,0.00352583972687489,0.0218452359346853,0.0356665276640348
120,40,Unconfounded,1.2,corncob,Empirical false discovery rate,100,0.0362450592885376,0.0350844680781363,0.00350844680781363,0.0293685035452228,0.0431216150318523
120,40,Unconfounded,1.2,MaAsLin 3,Empirical false discovery rate,100,0.0019047619047619,0.00937839931271106,0.000937839931271106,6.65956394705362e-05,0.00374292817005327
120,40,Unconfounded,1.2,metagenomeSeq,Empirical false discovery rate,100,0.106027842721996,0.0580010873629722,0.00580010873629722,0.0946596295988531,0.117396055845138
120,40,Unconfounded,1.2,SACAT,Empirical false discovery rate,100,0.0332204027856202,0.0380332617530234,0.00380332617530234,0.0257658834820276,0.0406749220892128
120,40,Unconfounded,1.2,LinDA,Empirical false discovery rate,100,0.0386132145251138,0.042770686301927,0.0042770686301927,0.0302301600099361,0.0469962690402915
120,40,Unconfounded,1.2,ZINQ,Empirical false discovery rate,100,0.0298983625070582,0.0384480225672795,0.00384480225672795,0.0223625500838714,0.0374341749302449
120,40,Unconfounded,1.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
120,40,Unconfounded,1.4,edgeR,Empirical false discovery rate,100,0.0491940593559385,0.0662126216883003,0.00662126216883003,0.0362163855050316,0.0621717332068454
120,40,Unconfounded,1.4,DESeq2,Empirical false discovery rate,100,0.0276623376623377,0.0309054455262321,0.00309054455262321,0.0216048703391962,0.0337198049854791
120,40,Unconfounded,1.4,corncob,Empirical false discovery rate,100,0.0346922642574816,0.0371026385325221,0.00371026385325221,0.0274201471051073,0.041964381409856
120,40,Unconfounded,1.4,MaAsLin 3,Empirical false discovery rate,100,0.000476190476190476,0.00476190476190476,0.000476190476190476,0,0.00140952380952381
120,40,Unconfounded,1.4,metagenomeSeq,Empirical false discovery rate,100,0.140698729611773,0.065715131549049,0.0065715131549049,0.12781856382816,0.153578895395387
120,40,Unconfounded,1.4,SACAT,Empirical false discovery rate,100,0.0344814605684171,0.0396208447740573,0.00396208447740573,0.0267157749927019,0.0422471461441323
120,40,Unconfounded,1.4,LinDA,Empirical false discovery rate,100,0.0353936223959107,0.0423337598604252,0.00423337598604252,0.0270962054632674,0.0436910393285541
120,40,Unconfounded,1.4,ZINQ,Empirical false discovery rate,100,0.0313995859213251,0.0420652768291099,0.00420652768291099,0.0231547916628195,0.0396443801798306
120,40,Unconfounded,1.4,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.1,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.1,DESeq2,Empirical false discovery rate,100,0.02,0.14070529413629,0.014070529413629,0,0.0475782376507128
60,40,Confounded,0.1,corncob,Empirical false discovery rate,100,0.085,0.275745087962331,0.0275745087962331,0.0309539627593832,0.139046037240617
60,40,Confounded,0.1,MaAsLin 3,Empirical false discovery rate,100,0.01,0.1,0.01,0,0.0296
60,40,Confounded,0.1,metagenomeSeq,Empirical false discovery rate,100,0.102333333333333,0.292566145503798,0.0292566145503798,0.0449903688145889,0.159676297852078
60,40,Confounded,0.1,SACAT,Empirical false discovery rate,100,0.05,0.21904291355759,0.021904291355759,0.0070675889427123,0.0929324110572877
60,40,Confounded,0.1,LinDA,Empirical false discovery rate,100,0.1,0.284267621807481,0.0284267621807481,0.0442835461257338,0.155716453874266
60,40,Confounded,0.1,ZINQ,Empirical false discovery rate,100,0.02,0.14070529413629,0.014070529413629,0,0.0475782376507128
60,40,Confounded,0.1,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.2,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.2,DESeq2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.2,corncob,Empirical false discovery rate,100,0.0716666666666667,0.249865283568286,0.0249865283568286,0.0226930710872826,0.120640262246051
60,40,Confounded,0.2,MaAsLin 3,Empirical false discovery rate,100,0.002,0.02,0.002,0,0.00592
60,40,Confounded,0.2,metagenomeSeq,Empirical false discovery rate,100,0.0927460317460317,0.202793328745953,0.0202793328745953,0.0529985393118249,0.132493524180239
60,40,Confounded,0.2,SACAT,Empirical false discovery rate,100,0.0145833333333333,0.0706647826284647,0.00706647826284647,0.000733035938154249,0.0284336307285124
60,40,Confounded,0.2,LinDA,Empirical false discovery rate,100,0.0666666666666667,0.21320071635561,0.021320071635561,0.024879326260967,0.108454007072366
60,40,Confounded,0.2,ZINQ,Empirical false discovery rate,100,0.0114285714285714,0.1008723034524,0.01008723034524,0,0.0311995429052418
60,40,Confounded,0.2,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.3,edgeR,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.3,DESeq2,Empirical false discovery rate,100,0.0025,0.025,0.0025,0,0.0074
60,40,Confounded,0.3,corncob,Empirical false discovery rate,100,0.0800833333333334,0.206341981156113,0.0206341981156113,0.0396403050267351,0.120526361639932
60,40,Confounded,0.3,MaAsLin 3,Empirical false discovery rate,100,0.0265,0.0978183742628876,0.00978183742628876,0.00732759864447404,0.045672401355526
60,40,Confounded,0.3,metagenomeSeq,Empirical false discovery rate,100,0.116058080808081,0.150686029997315,0.0150686029997315,0.0865236189286071,0.145592542687555
60,40,Confounded,0.3,SACAT,Empirical false discovery rate,100,0.0587380952380952,0.172861593379369,0.0172861593379369,0.0248572229357389,0.0926189675404515
60,40,Confounded,0.3,LinDA,Empirical false discovery rate,100,0.0986666666666667,0.256713232034665,0.0256713232034665,0.0483508731878724,0.148982460145461
60,40,Confounded,0.3,ZINQ,Empirical false discovery rate,100,0.0286666666666667,0.130269512563298,0.0130269512563298,0.00313384220426027,0.0541994911290731
60,40,Confounded,0.3,ANCOM-BC2,Empirical false discovery rate,100,0,0,0,0,0
60,40,Confounded,0.4,edgeR,Empirical false discovery rate,100,0.02,0.14070529413629,0.014070529413629,0,0.0475782376507128
60,40,Confounded,0.4,DESeq2,Empirical false discovery rate,100,0.0275952380952381,0.123867829076576,0.0123867829076576,0.00331714359622921,0.051873332594247
60,40,Confounded,0.4,corncob,Empirical false discovery rate,100,0.0643242868242868,0.123300265250344,0.0123300265250344,0.0401574348352194,0.0884911388133543
60,40,Confounded,0.4,MaAsLin 3,Empirical false discovery rate,100,0.0202857142857143,0.0604942347708013,0.00604942347708013,0.00842884427063724,0.0321425843007913
60,40,Confounded,0.4,metagenomeSeq,Empirical false discovery rate,100,0.0879162577188893,0.0921939230030381,0.00921939230030381,0.0698462488102938,0.105986266627485
